time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1977-12-23T03:21:22.110Z,32.8135,-115.6048333,10,2.96,ml,32,101,0.1096,0.57,ci,ci3337084,2016-02-01T20:07:00.950Z,"5km SW of Imperial, CA",earthquake,1.17,31.61,0.188,4,reviewed,ci,ci
1977-12-23T02:35:11.140Z,36.224,-117.934,0.59,2.53,ml,7,162,0.2457,0.32,ci,ci3337082,2016-02-01T20:07:00.480Z,"9km SE of Olancha, CA",earthquake,1.44,3.68,0.277,2,reviewed,ci,ci
1977-12-22T10:59:39.360Z,32.8176667,-115.594,10,2.51,ml,20,101,0.1171,0.49,ci,ci3337069,2016-02-01T19:44:45.550Z,"4km SW of Imperial, CA",earthquake,1.2,31.61,0.067,3,reviewed,ci,ci
1977-12-21T22:59:39.980Z,31.7291667,-115.9801667,6,2.98,ml,9,308,0.9248,0.45,ci,ci3337061,2016-02-01T20:12:18.850Z,"56km E of Maneadero, B.C., MX",earthquake,2.3,31.61,0.117,2,reviewed,ci,ci
1977-12-21T06:54:53.910Z,32.5655,-115.2413333,10,2.7,mh,19,187,0.1335,0.37,ci,ci3337045,2016-02-01T19:39:07.490Z,"10km E of Puebla, B.C., MX",earthquake,1.69,31.61,,0,reviewed,ci,ci
1977-12-21T04:23:40.960Z,39.3933333,-123.2568333,8.845,3.26,md,28,251,0.3982,0.1,nc,nc1038220,2016-12-15T16:15:21.145Z,"8 km ESE of Willits, California",earthquake,1.53,0.6,0.11,9,reviewed,nc,nc
1977-12-20T20:38:45.410Z,38.8106667,-122.798,-0.918,2.58,md,15,70,0.003604,0.23,nc,nc1038216,2016-12-15T16:15:03.709Z,"6 km W of Cobb, California",earthquake,0.35,0.63,0.08,10,reviewed,nc,nc
1977-12-20T17:44:23.400Z,41.84,-70.7,0,3.1,,,,,,us,usp0000s5r,2014-11-06T23:21:46.046Z,"7 km NW of White Island Shores, Massachusetts",earthquake,,,,,reviewed,t,wes
1977-12-20T15:46:32.030Z,36.2408333,-117.926,6,2.88,ml,6,167,0.2344,0.35,ci,ci3337026,2016-02-01T20:01:30.830Z,"8km ESE of Olancha, CA",earthquake,1.17,31.61,0.248,3,reviewed,ci,ci
1977-12-20T13:15:13.740Z,34.0296667,-118.1908333,14.64,2.95,ml,37,71,,0.23,ci,ci3337022,2016-02-01T20:17:31.220Z,"2km W of East Los Angeles, CA",earthquake,0.42,0.51,0.188,5,reviewed,ci,ci
1977-12-19T22:07:38.450Z,41.1698333,-124.509,22.36,3.5,ml,7,296,0.4117,0.04,nc,nc1038207,2016-12-15T16:14:28.132Z,"31 km W of Big Lagoon, California",earthquake,4.27,8.84,,0,reviewed,nc,nc
1977-12-18T15:13:21.760Z,31.7406667,-116.1378333,6,3.04,mh,11,267,0.9071,0.6,ci,ci3336995,2016-02-01T19:55:54.900Z,"41km E of Maneadero, B.C., MX",earthquake,4.11,31.61,0.454,14,reviewed,ci,ci
1977-12-18T08:54:37.440Z,33.9845,-116.7511667,14.74,2.89,ml,49,30,,0.22,ci,ci3336992,2016-02-01T20:12:15.060Z,"8km NNE of Cabazon, CA",earthquake,0.28,0.44,0.275,2,reviewed,ci,ci
1977-12-18T01:58:11.300Z,39.9416667,-123.7333333,5.994,3.09,md,9,317,0.473,0.08,nc,nc1038192,2016-12-15T16:13:28.435Z,"8 km N of Leggett, California",earthquake,6.32,4.21,,1,reviewed,nc,nc
1977-12-17T14:27:46.390Z,33.476,-116.6118333,9.9,2.9,ml,46,32,,0.28,ci,ci3336975,2016-02-01T19:44:40.330Z,"10km SSE of Anza, CA",earthquake,0.3,1.08,0.116,4,reviewed,ci,ci
1977-12-17T01:00:22.270Z,33.1811667,-115.6351667,0.02,2.5,mh,16,88,0.01386,0.48,ci,ci3336968,2016-02-01T19:39:04.080Z,"13km WSW of Niland, CA",earthquake,1.14,2.3,,0,reviewed,ci,ci
1977-12-16T20:02:42.390Z,40.981,-121.4093333,2.732,2.67,md,4,333,0.4514,0.04,nc,nc1038174,2016-12-15T16:12:18.859Z,"3 km SE of Fall River Mills, California",earthquake,1.72,8.91,,1,reviewed,nc,nc
1977-12-16T12:09:16.620Z,34.1356667,-116.4471667,7.14,2.66,ml,52,38,,0.22,ci,ci3336949,2016-02-01T19:44:39.470Z,"3km NNW of Yucca Valley, CA",earthquake,0.35,1.01,0.276,4,reviewed,ci,ci
1977-12-16T10:41:47.270Z,35.943,-120.489,9.768,3.1,ml,21,57,0.01261,0.05,nc,nc1038168,2016-12-15T16:11:57.029Z,"6 km NW of Parkfield, California",earthquake,0.27,0.6,,0,reviewed,nc,nc
1977-12-15T19:16:43.200Z,32.945,-80.17,8,2.6,md,,,,0.1,se,se60009,2022-06-28T13:42:10.529Z,"5 km S of Centerville, South Carolina",earthquake,,0.6,,,reviewed,us,us
1977-12-15T11:15:28.790Z,36.5915,-121.198,8.254,4.2,ml,54,36,0.01802,0.08,nc,nc1038147,2020-07-10T14:15:16.280Z,"21 km NNE of Soledad, California",earthquake,0.18,0.42,,0,reviewed,nc,nc
1977-12-14T15:09:55.450Z,36.96,-116.04,0.01,2.96,mh,2,335,1.698,0.24,ci,ci10080002,2016-02-01T19:45:35.320Z,"64km E of Beatty, NV",earthquake,99,31.61,0.34,12,reviewed,ci,ci
1977-12-13T09:35:08.080Z,40.2396667,-121.3883333,2.959,2.9,md,5,280,0.1964,0.05,nc,nc1038123,2016-12-15T16:08:40.913Z,"15 km WSW of Chester, California",earthquake,0.73,8,,1,reviewed,nc,nc
1977-12-13T04:33:49.120Z,40.2506667,-121.3906667,7.349,3.2,ml,23,138,0.1892,0.08,nc,nc1038120,2016-12-15T16:08:28.440Z,"14 km WSW of Chester, California",earthquake,0.47,2.27,,0,reviewed,nc,nc
1977-12-13T00:57:17.100Z,38.978,-116.584,5,3,ml,,,,,us,usp0000s1g,2014-11-06T23:21:45.933Z,"49 km ESE of Kingston, Nevada",earthquake,,,,,reviewed,us,gs
1977-12-12T13:20:02.320Z,36.021,-117.447,0.01,2.65,ml,9,193,0.2385,0.25,ci,ci3336876,2016-02-01T19:50:11.060Z,"28km N of Searles Valley, CA",earthquake,1.2,1.36,0.319,4,reviewed,ci,ci
1977-12-12T01:11:45.770Z,37.3256667,-121.6918333,6.817,3.6,ml,49,58,0.04324,0.05,nc,nc1038103,2016-12-15T16:07:20.160Z,"12 km ESE of East Foothills, California",earthquake,0.16,0.31,,0,reviewed,nc,nc
1977-12-11T17:10:23.210Z,35.3151667,-118.5388333,2.55,2.6,ml,16,111,,0.25,ci,ci3336863,2016-02-01T20:17:25.170Z,"22km NNW of Tehachapi, CA",earthquake,0.71,1.47,0.186,2,reviewed,ci,ci
1977-12-11T05:57:02.440Z,32.605,-115.359,10,3.44,ml,22,199,0.1193,0.6,ci,ci3336849,2016-02-01T19:50:09.650Z,"4km N of Puebla, B.C., MX",earthquake,2.76,31.61,0.146,4,reviewed,ci,ci
1977-12-11T05:42:08.500Z,32.625,-115.322,10,2.6,ml,18,177,0.08484,0.43,ci,ci3336847,2016-02-01T20:01:24.560Z,"7km NNE of Puebla, B.C., MX",earthquake,1.69,31.61,0.105,3,reviewed,ci,ci
1977-12-11T04:56:23.130Z,32.58,-115.302,10,2.96,ml,17,204,0.1203,0.37,ci,ci3336844,2016-02-01T20:01:24.060Z,"5km ENE of Puebla, B.C., MX",earthquake,1.95,31.61,0.248,5,reviewed,ci,ci
1977-12-11T04:55:42.940Z,32.5995,-115.315,10,2.65,ml,7,214,0.26,0.35,ci,ci10080722,2016-02-01T19:45:45.560Z,"5km NE of Puebla, B.C., MX",earthquake,2.5,31.61,0.118,3,reviewed,ci,ci
1977-12-11T04:55:22.370Z,32.5575,-115.3125,10,2.72,ml,17,207,0.1442,0.38,ci,ci10080718,2016-02-01T19:40:06.630Z,"4km ESE of Puebla, B.C., MX",earthquake,2.26,31.61,0.055,3,reviewed,ci,ci
1977-12-11T04:52:43.490Z,32.584,-115.317,10,2.58,ml,18,184,0.12,0.41,ci,ci3336843,2016-02-01T20:06:46.080Z,"4km ENE of Puebla, B.C., MX",earthquake,1.93,31.61,0.089,3,reviewed,ci,ci
1977-12-11T04:32:08.680Z,38.7998333,-122.8026667,1.197,2.91,md,30,36,0.00991,0.05,nc,nc1038092,2016-12-15T16:06:37.297Z,"7 km WSW of Cobb, California",earthquake,0.15,0.29,0.04,9,reviewed,nc,nc
1977-12-10T23:36:00.650Z,37.326,-121.693,6.627,2.51,md,39,81,0.04414,0.05,nc,nc1038091,2016-12-15T16:06:33.557Z,"12 km ESE of East Foothills, California",earthquake,0.16,0.35,0.04,10,reviewed,nc,nc
1977-12-09T02:54:25.790Z,34.0326667,-116.9835,12.58,2.69,ml,48,22,,0.22,ci,ci3336800,2016-02-01T19:44:30.240Z,"6km E of Yucaipa, CA",earthquake,0.27,0.51,0.127,3,reviewed,ci,ci
1977-12-09T02:27:26.440Z,36.0155,-117.4566667,0.08,2.7,mh,7,192,0.2298,0.43,ci,ci3336799,2016-02-01T19:38:57.050Z,"28km N of Searles Valley, CA",earthquake,1.08,1.72,0.205,9,reviewed,ci,ci
1977-12-09T02:26:54.940Z,37.7066667,-122.5425,2.654,2.7,md,34,108,0.08739,0.07,nc,nc1038070,2016-12-15T16:05:19.555Z,"5 km WNW of Broadmoor, California",earthquake,0.23,0.67,0.11,12,reviewed,nc,nc
1977-12-08T19:08:57.650Z,34.8728333,-113.2738333,0.01,2.5,mh,6,334,1.09,1.1,ci,ci3336791,2016-02-01T20:06:44.140Z,"79km ESE of Kingman, AZ",earthquake,17.43,31.61,,0,reviewed,ci,ci
1977-12-08T18:04:21.000Z,37.8776667,-122.2391667,9.921,2.62,md,58,34,0.003604,0.08,nc,nc1038058,2016-12-15T16:04:35.557Z,"3 km ENE of Berkeley, California",earthquake,0.14,0.41,0.09,17,reviewed,nc,nc
1977-12-08T06:00:14.120Z,39.2841667,-123.231,2.255,2.64,md,17,264,0.2937,0.11,nc,nc1038051,2016-12-15T16:04:09.994Z,"3 km NW of Redwood Valley, California",earthquake,1.21,4.12,0.05,8,reviewed,nc,nc
1977-12-08T03:36:24.160Z,36.0798333,-117.834,6,3.01,ml,9,160,0.326,0.27,ci,ci3336775,2016-02-01T20:17:20.380Z,"11km ENE of Coso Junction, CA",earthquake,0.8,31.61,0.325,4,reviewed,ci,ci
1977-12-07T23:27:32.430Z,36.0726667,-117.8206667,5.61,2.8,ml,6,161,0.3139,0.31,ci,ci3336769,2016-02-01T20:01:20.380Z,"12km ENE of Coso Junction, CA",earthquake,0.9,4.39,0.203,2,reviewed,ci,ci
1977-12-07T19:53:43.150Z,31.6525,-115.8593333,6,3.17,ml,10,289,1,0.36,ci,ci3336764,2016-02-01T20:12:02.840Z,"67km E of Maneadero, B.C., MX",earthquake,1.68,31.61,0.169,3,reviewed,ci,ci
1977-12-07T18:38:19.200Z,36.84,-121.5721667,6.93,2.95,md,48,36,0.04144,0.09,nc,nc1038048,2016-12-15T16:03:56.450Z,"3 km WSW of San Juan Bautista, California",earthquake,0.2,0.42,0.07,11,reviewed,nc,nc
1977-12-07T17:44:49.070Z,32.5831667,-115.2423333,10,3.06,ml,18,183,0.116,0.52,ci,ci3336760,2016-02-01T20:06:42.210Z,"11km ENE of Puebla, B.C., MX",earthquake,2.38,31.61,0.225,3,reviewed,ci,ci
1977-12-07T12:32:42.550Z,34.0408333,-118.9126667,12.27,2.68,ml,38,120,,0.38,ci,ci3336755,2016-02-01T19:50:02.210Z,"10km WNW of Malibu, CA",earthquake,0.7,1.04,0.366,2,reviewed,ci,ci
1977-12-05T21:14:11.130Z,40.1905,-124.1131667,7.509,2.57,md,9,277,0.2324,0.22,nc,nc1038026,2016-12-15T16:01:58.968Z,"18 km N of Shelter Cove, California",earthquake,3.12,1.83,,1,reviewed,nc,nc
1977-12-05T10:31:31.850Z,40.4065,-121.478,8.189,2.66,md,5,158,0.04775,0.01,nc,nc1038018,2016-12-15T16:01:25.317Z,"11 km ENE of Mineral, California",earthquake,0.65,1.75,,1,reviewed,nc,nc
1977-12-05T05:45:41.010Z,41.1805,-124.5836667,15.584,3.17,md,9,299,0.4685,0.08,nc,nc1038017,2016-12-15T16:01:21.508Z,"37 km W of Big Lagoon, California",earthquake,7.6,2.84,,1,reviewed,nc,nc
1977-12-05T00:09:45.700Z,37.887,-114.667,5,3.2,ml,,,,,us,usp0000rxt,2014-11-06T23:21:45.793Z,"19 km WSW of Pioche, Nevada",earthquake,,,,,reviewed,us,gs
1977-12-04T17:14:05.790Z,31.7063333,-115.9631667,6,2.51,mh,4,342,0.9492,0.2,ci,ci3336665,2016-02-01T19:44:26.500Z,"57km E of Maneadero, B.C., MX",earthquake,3.07,31.61,0.164,7,reviewed,ci,ci
1977-12-04T02:22:40.190Z,38.6693333,-122.7741667,5.972,3,ml,31,49,0.04324,0.07,nc,nc1038001,2016-12-15T16:00:15.168Z,"10 km NE of Healdsburg, California",earthquake,0.18,0.61,,0,reviewed,nc,nc
1977-12-02T23:49:21.110Z,40.4836667,-124.2055,19.911,2.66,md,14,122,0.04414,0.04,nc,nc1037974,2016-12-15T15:58:32.045Z,"8 km WSW of Rio Dell, California",earthquake,0.57,0.56,,1,reviewed,nc,nc
1977-12-02T22:14:00.200Z,45.775,-112.767,17,3.3,ml,,,,,us,usp0000rwk,2014-11-06T23:21:45.755Z,"31 km SW of Butte, Montana",earthquake,,,,,reviewed,us,erda
1977-12-02T19:26:28.620Z,41.0863333,-124.0266667,17.82,2.63,md,11,268,0.03694,0.14,nc,nc1037969,2016-12-15T15:58:13.669Z,"7 km NE of Westhaven-Moonstone, California",earthquake,1.84,0.77,,1,reviewed,nc,nc
1977-12-01T17:34:06.380Z,36.1883333,-118.022,0.38,2.79,mh,10,147,0.2554,0.43,ci,ci3336614,2016-02-01T20:06:36.170Z,"10km S of Olancha, CA",earthquake,1.95,5.81,0.229,9,reviewed,ci,ci
1977-12-01T11:09:09.140Z,34.1161667,-117.609,9.2,2.52,ml,42,45,,0.33,ci,ci3336608,2016-02-01T20:17:15.570Z,"3km WSW of Rancho Cucamonga, CA",earthquake,0.42,1.06,0.249,3,reviewed,ci,ci
1977-12-01T00:28:02.040Z,39.4251667,-123.1231667,1.223,2.51,md,21,306,0.3766,0.06,nc,nc1037952,2016-12-15T15:56:58.050Z,"11 km N of Potter Valley, California",earthquake,1.08,3.27,0.1,6,reviewed,nc,nc
1977-11-30T18:33:27.430Z,35.8363333,-120.8026667,6.632,2.72,md,24,152,0.1207,0.09,nc,nc1037949,2016-12-15T15:56:43.729Z,"2 km S of Bradley, California",earthquake,0.44,1.12,0.14,8,reviewed,nc,nc
1977-11-30T09:17:46.990Z,39.4408333,-123.299,-0.745,2.89,md,19,287,0.4559,0.07,nc,nc1037941,2016-12-15T15:56:08.672Z,"5 km NE of Willits, California",earthquake,1.58,0.86,0.08,6,reviewed,nc,nc
1977-11-30T00:28:02.800Z,39.493,-123.147,-0.097,2.98,md,20,221,0.4423,0.09,nc,nc1037937,2016-12-15T15:55:52.649Z,"19 km N of Potter Valley, California",earthquake,2.16,5.12,0.18,8,reviewed,nc,nc
1977-11-29T18:22:07.240Z,35.9398333,-120.4845,10.078,3,ml,23,56,0.00991,0.05,nc,nc1037934,2016-12-15T15:55:40.438Z,"6 km NW of Parkfield, California",earthquake,0.26,0.55,,0,reviewed,nc,nc
1977-11-29T16:42:01.680Z,35.9411667,-120.4868333,10.528,3.7,ml,25,84,0.01081,0.07,nc,nc1037933,2016-12-15T15:55:34.810Z,"6 km NW of Parkfield, California",earthquake,0.31,0.52,,0,reviewed,nc,nc
1977-11-29T15:04:39.230Z,36.4726667,-121.041,1.203,2.74,md,27,112,0.04685,0.08,nc,nc1037932,2016-12-15T15:55:24.850Z,"24 km NE of Greenfield, California",earthquake,0.25,0.92,0.25,17,reviewed,nc,nc
1977-11-29T03:09:35.550Z,33.8325,-120.4946667,6,2.67,mh,11,288,0.7237,0.24,ci,ci3336576,2016-02-01T20:17:14.600Z,"25km SSW of San Miguel Is., CA",earthquake,2.24,31.61,0.362,8,reviewed,ci,ci
1977-11-28T22:38:32.140Z,38.8061667,-122.8161667,-0.268,2.57,md,22,43,0.02793,0.05,nc,nc1037916,2016-12-15T15:54:22.951Z,"8 km WSW of Cobb, California",earthquake,0.19,0.57,0.03,13,reviewed,nc,nc
1977-11-28T22:36:26.170Z,38.803,-122.8233333,0.73,3.19,md,28,41,0.02613,0.05,nc,nc1037915,2016-12-15T15:54:19.091Z,"8 km WSW of Cobb, California",earthquake,0.17,0.47,0.11,14,reviewed,nc,nc
1977-11-28T20:14:40.870Z,38.184,-120.7345,46.772,2.67,md,6,274,0.1811,0.31,nc,nc1037913,2016-12-15T15:54:11.419Z,"4 km WSW of San Andreas, California",earthquake,13.1,11.13,0.08,2,reviewed,nc,nc
1977-11-28T18:57:45.380Z,33.4336667,-116.4048333,6.34,3.11,ml,53,66,,0.34,ci,ci3336565,2016-02-01T19:55:38.740Z,"20km N of Borrego Springs, CA",earthquake,0.38,1.44,0.28,3,reviewed,ci,ci
1977-11-28T08:25:36.850Z,39.5385,-120.4286667,4.732,2.74,md,35,207,0.5333,0.19,nc,nc1037907,2016-12-15T15:53:46.210Z,"7 km SW of Sierraville, California",earthquake,0.56,0.93,0.2,8,reviewed,nc,nc
1977-11-28T08:06:30.440Z,37.0108333,-121.459,9.165,2.71,md,77,67,0.02523,0.07,nc,nc1037906,2016-12-15T15:53:38.490Z,"9 km E of Gilroy, California",earthquake,0.19,0.36,0.07,14,reviewed,nc,nc
1977-11-28T02:23:11.000Z,41.353,-111.698,7,2.75,ml,,,,,us,usp0000rub,2014-11-06T23:21:45.569Z,"11 km ENE of Wolf Creek, Utah",earthquake,,,,,reviewed,u,slc
1977-11-28T01:40:50.500Z,32.954,-100.837,5,3.5,ml,,,,,us,usp0000rua,2014-11-06T23:21:45.568Z,"27 km NNE of Snyder, Texas",earthquake,,,,,reviewed,us,gs
1977-11-27T23:38:40.590Z,40.8108333,-122.0646667,2.973,3.58,md,6,339,0.4649,0.04,nc,nc1037898,2016-12-15T15:53:06.103Z,"10 km W of Round Mountain, California",earthquake,2.42,7.41,,1,reviewed,nc,nc
1977-11-27T18:19:41.540Z,40.4636667,-124.5881667,23.061,2.54,md,14,290,0.2405,0.07,nc,nc1037893,2016-12-15T15:52:47.545Z,"30 km WSW of Ferndale, California",earthquake,2.87,1.2,,1,reviewed,nc,nc
1977-11-27T13:33:21.320Z,31.7945,-115.7651667,6,3.71,ml,19,262,0.853,0.5,ci,ci3336547,2016-02-01T20:06:31.490Z,"74km SW of Alberto Oviedo Mota, B.C., MX",earthquake,4.16,31.61,0.334,4,reviewed,ci,ci
1977-11-27T09:25:55.100Z,44.582,-116.273,5,4.2,mb,,,,,us,usp0000rtg,2020-07-10T22:30:17.563Z,"19 km WNW of Cascade, Idaho",earthquake,,,,,reviewed,us,us
1977-11-26T20:30:14.640Z,37.1725,-121.6531667,6.501,2.5,md,69,73,0.02523,0.09,nc,nc1037879,2016-12-15T15:51:55.480Z,"4 km N of Morgan Hill, California",earthquake,0.18,0.41,0.08,12,reviewed,nc,nc
1977-11-26T04:31:56.360Z,37.1748333,-121.6523333,6.991,3.3,ml,71,73,0.02523,0.09,nc,nc1037865,2016-12-15T15:51:01.260Z,"4 km N of Morgan Hill, California",earthquake,0.17,0.41,,0,reviewed,nc,nc
1977-11-26T04:18:16.400Z,34.35,-92.8,5,3.1,mlg,,,,,nm,nm600635,2016-04-14T13:32:44.280Z,"1 km SE of Malvern, Arkansas",earthquake,,,,,reviewed,nm,nm
1977-11-25T21:56:58.480Z,34.2935,-116.3155,8.11,3.23,ml,34,66,,0.36,ci,ci3336526,2016-02-01T20:01:12.300Z,"18km N of Joshua Tree, CA",earthquake,0.58,1.27,0.197,5,reviewed,ci,ci
1977-11-25T15:32:29.340Z,33.7893333,-116.0081667,1.12,2.5,mh,11,77,0.1592,0.14,ci,ci10081710,2016-02-01T19:51:27.810Z,"20km NE of Coachella, CA",earthquake,0.44,1.35,,0,reviewed,ci,ci
1977-11-25T15:32:03.360Z,33.7851667,-116.0031667,3.28,3.15,ml,50,30,,0.28,ci,ci3336517,2016-02-01T19:55:33.740Z,"20km NE of Coachella, CA",earthquake,0.36,1.02,0.183,5,reviewed,ci,ci
1977-11-25T11:47:55.360Z,39.4198333,-123.3438333,1.402,2.5,md,10,311,0.4559,0.03,nc,nc1037860,2016-12-15T15:50:40.920Z,"1 km NE of Willits, California",earthquake,3.71,5.52,0.16,5,reviewed,nc,nc
1977-11-25T11:46:56.190Z,39.4495,-123.31,1.724,2.83,md,17,312,0.4676,0.04,nc,nc1037859,2016-12-15T15:50:37.385Z,"5 km NE of Willits, California",earthquake,2.74,5.77,0.1,11,reviewed,nc,nc
1977-11-25T11:42:13.910Z,32.5391667,-115.2691667,10,2.82,ml,20,192,0.1577,0.47,ci,ci3336512,2016-02-01T20:17:11.380Z,"8km ESE of Puebla, B.C., MX",earthquake,1.81,31.61,0.224,3,reviewed,ci,ci
1977-11-25T11:32:00.130Z,32.526,-115.281,10,2.86,ml,20,191,0.1711,0.47,ci,ci3336510,2016-02-01T19:44:21.610Z,"8km ESE of Puebla, B.C., MX",earthquake,1.67,31.61,0.201,3,reviewed,ci,ci
1977-11-24T05:10:17.440Z,33.6271667,-119.4203333,0.03,2.56,ml,18,195,,0.32,ci,ci3336487,2016-02-01T20:17:09.950Z,"38km WNW of Santa Barbara Is., CA",earthquake,1.87,2.55,0.164,2,reviewed,ci,ci
1977-11-24T05:04:26.010Z,33.9415,-117.0118333,10.3,2.63,ml,48,26,,0.29,ci,ci3336486,2016-02-01T19:38:44.070Z,"4km WNW of Beaumont, CA",earthquake,0.29,0.74,0.185,4,reviewed,ci,ci
1977-11-24T01:53:24.070Z,33.6971667,-116.8288333,15.35,2.91,ml,50,22,,0.25,ci,ci3336480,2016-02-01T20:06:28.310Z,"8km SE of Valle Vista, CA",earthquake,0.31,0.51,0.197,3,reviewed,ci,ci
1977-11-23T20:11:03.530Z,40.5533333,-124.66,19.945,2.69,md,12,285,0.2982,0.06,nc,nc1037836,2016-12-15T15:48:50.245Z,"33 km W of Ferndale, California",earthquake,3.26,0.61,,1,reviewed,nc,nc
1977-11-23T19:05:10.630Z,39.4356667,-123.2996667,1.575,3.41,md,12,290,0.4514,0.1,nc,nc1037835,2016-12-15T15:48:45.857Z,"5 km ENE of Willits, California",earthquake,5.41,9.81,0.04,5,reviewed,nc,nc
1977-11-23T17:45:19.200Z,39.4008333,-123.3006667,4.875,2.65,md,12,285,0.4216,0.06,nc,nc1037834,2016-12-15T15:48:42.376Z,"4 km ESE of Willits, California",earthquake,1.61,3.36,0.04,5,reviewed,nc,nc
1977-11-23T16:22:42.930Z,39.4263333,-123.293,12.615,3,ml,12,289,0.4405,0.07,nc,nc1037831,2016-12-15T15:48:31.429Z,"5 km ENE of Willits, California",earthquake,3.02,1.01,,0,reviewed,nc,nc
1977-11-23T15:29:14.250Z,39.4101667,-123.2993333,10.215,3.3,ml,18,252,0.4288,0.09,nc,nc1037830,2016-12-15T15:48:27.948Z,"4 km E of Willits, California",earthquake,2.2,0.79,,0,reviewed,nc,nc
1977-11-23T15:27:14.870Z,39.4221667,-123.2925,4.015,3.4,ml,13,285,0.4369,0.05,nc,nc1037828,2016-12-15T15:48:20.757Z,"5 km ENE of Willits, California",earthquake,2.36,4.03,,0,reviewed,nc,nc
1977-11-23T14:58:58.760Z,35.3785,-118.4666667,1.37,2.86,ml,14,134,,0.26,ci,ci3336465,2016-02-01T19:38:43.560Z,"23km S of Bodfish, CA",earthquake,0.93,1.79,0.273,5,reviewed,ci,ci
1977-11-23T14:42:40.130Z,39.4123333,-123.2868333,9.135,3.24,md,14,284,0.4261,0.06,nc,nc1037826,2016-12-15T15:48:13.473Z,"5 km E of Willits, California",earthquake,1.52,1.92,0.12,11,reviewed,nc,nc
1977-11-23T14:38:22.170Z,39.4323333,-123.294,2.355,2.6,md,14,286,0.4459,0.04,nc,nc1037825,2016-12-15T15:48:09.930Z,"5 km ENE of Willits, California",earthquake,1.73,6.4,0.22,9,reviewed,nc,nc
1977-11-23T13:57:17.170Z,39.4333333,-123.2955,1.185,3.48,md,13,286,0.4477,0.04,nc,nc1037824,2016-12-15T15:48:06.431Z,"5 km ENE of Willits, California",earthquake,2.12,7.78,0.09,10,reviewed,nc,nc
1977-11-23T13:53:54.280Z,39.4045,-123.2853333,10.925,3.4,ml,25,138,0.4189,0.07,nc,nc1037823,2016-12-15T15:48:02.938Z,"6 km E of Willits, California",earthquake,0.41,0.69,,0,reviewed,nc,nc
1977-11-23T10:01:19.190Z,39.425,-123.298,-0.835,2.53,md,22,285,0.4414,0.11,nc,nc1037820,2016-12-15T15:47:52.062Z,"5 km ENE of Willits, California",earthquake,1.79,1.34,0.11,9,reviewed,nc,nc
1977-11-23T08:28:02.720Z,39.3926667,-121.4981667,6.488,2.7,md,23,84,0.05766,0.14,nc,nc1037816,2016-12-15T15:47:36.690Z,"5 km SE of Palermo, California",earthquake,0.42,0.92,0.14,7,reviewed,nc,nc
1977-11-22T21:15:53.310Z,39.4093333,-123.2566667,14.565,4.8,ml,151,118,0.4126,0.09,nc,nc1037808,2022-04-27T16:05:56.460Z,"8 km E of Willits, California",earthquake,0.17,0.34,,0,reviewed,nc,nc
1977-11-21T02:50:03.400Z,29.269,-112.97,33,5.6,ms,,,,,us,usp0000rmv,2022-04-27T16:05:32.243Z,"76 km SSW of La Libertad, Mexico",earthquake,,,,,reviewed,us,us
1977-11-20T13:30:11.220Z,36.6028333,-121.2145,8.664,2.54,md,34,31,0.03423,0.06,nc,nc1037782,2016-12-15T15:44:43.054Z,"22 km NNE of Soledad, California",earthquake,0.2,0.5,0.05,7,reviewed,nc,nc
1977-11-20T08:45:12.550Z,40.2975,-121.2248333,2.929,2.62,md,5,296,0.1414,0.05,nc,nc1037780,2016-12-15T15:44:35.695Z,"1 km SSE of Chester, California",earthquake,1.01,7.38,,1,reviewed,nc,nc
1977-11-20T00:35:02.820Z,33.432,-116.498,10.91,2.57,ml,39,38,,0.33,ci,ci3336403,2016-02-01T19:38:42.040Z,"21km NE of Warner Springs, CA",earthquake,0.36,1.08,0.309,3,reviewed,ci,ci
1977-11-19T19:26:26.660Z,33.8551667,-116.1671667,0.02,2.5,ml,31,62,0.08364,0.33,ci,ci3336400,2016-02-01T19:38:41.500Z,"16km NNE of Indio, CA",earthquake,0.42,0.94,0.24,3,reviewed,ci,ci
1977-11-19T18:36:49.670Z,37.3801667,-121.7673333,1.393,2.63,md,45,99,0.02252,0.07,nc,nc1037770,2016-12-15T15:43:58.818Z,"Northern California",earthquake,0.35,0.5,0.06,9,reviewed,nc,nc
1977-11-18T18:32:13.070Z,34.1943333,-117.3891667,9.27,2.58,ml,52,20,,0.31,ci,ci3336385,2016-02-01T19:38:39.540Z,"3km SSE of Devore, CA",earthquake,0.34,0.89,0.237,4,reviewed,ci,ci
1977-11-18T16:36:45.010Z,36.7576667,-121.0118333,5.734,2.63,md,43,70,0.1126,0.08,nc,nc1037756,2016-12-15T15:42:56.600Z,"27 km E of Tres Pinos, California",earthquake,0.22,0.96,0.13,21,reviewed,nc,nc
1977-11-18T12:31:23.530Z,48.3448333,-119.5095,15.025,2.7,md,11,156,0.1399,0.1,uw,uw10845208,2016-07-25T00:31:16.530Z,"5 km ESE of Okanogan, Washington",earthquake,0.05,0.09,0.06,3,reviewed,uw,uw
